"","X","gene","cluster_id","p_val","p_adj.loc","p_adj.glb","filtered","mean_KO","mean_WT","FC_KO/WT","log2FC_KO/WT"
"128675",128675,"Hnrnpu","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,352.105666053921,212.005120437022,1.66083566910129,0.731909333323698
"128728",128728,"Dnttip2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,66.3519362267209,17.0875433774297,3.88305883187181,1.95719356555356
"128872",128872,"Thbs1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,170.780795871401,68.7889808207193,2.48267664143036,1.31189636856916
"128896",128896,"Prrc2c","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,573.844662124518,289.572409031786,1.98169661275128,0.986736110464916
"128976",128976,"Zbtb38","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,131.31195237601,48.4604371306837,2.70967329539145,1.43811891669655
"129127",129127,"Ttc3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,85.6189854968418,54.0196268612642,1.5849606980206,0.664447066564199
"129181",129181,"Rps19","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,272.572996384977,129.184206582531,2.10995603561525,1.07721293833499
"129322",129322,"Rpl21","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,813.529677615177,389.099560399281,2.09080081401367,1.06405562609652
"129352",129352,"Nop53","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,37.224254905184,8.21508479623217,4.53120762944003,2.17989559967948
"129455",129455,"Rpl37","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,163.669440393415,73.6184027514127,2.22321368403058,1.15264661956399
"129491",129491,"S100a10","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,113.689843975294,36.4458678939856,3.11941656338098,1.6412762214506
"129541",129541,"Ppig","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,196.335643393781,131.374932601422,1.4944680808282,0.579632083953022
"129607",129607,"Pbrm1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,119.923951872003,47.3591497245202,2.53222349999058,1.34040474603714
"129639",129639,"Atf4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,118.92104369029,67.6462491524267,1.75798429595596,0.81392218296843
"129669",129669,"Clspn","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,69.1076555141251,23.400936018522,2.95320048135792,1.56227929878246
"129713",129713,"Hirip3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,52.5125694875473,21.7029640372776,2.41960358029209,1.27477070056008
"130078",130078,"Als2cl","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,40.8210373666889,19.0028297624273,2.14815571559773,1.10309857524987
"130228",130228,"Rps2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,154.27507823557,68.202019946029,2.26203092456285,1.17761865276208
"130393",130393,"Rpl18a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,266.895334662158,105.575576247315,2.52800263232231,1.33799796574459
"130609",130609,"Cavin2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,61.3932735095988,24.5995017310612,2.49571207501651,1.31945150314803
"130940",130940,"Rab2a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,143.492083176919,94.475527527973,1.51882807041679,0.602958567670419
"131007",131007,"Gphn","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,3263.55950431757,1238.30194916658,2.63551188505683,1.39808319803364
"131071",131071,"Rps8","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,216.632919057735,137.455403506566,1.57602330305907,0.656288866621197
"131322",131322,"Myof","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,368.720672092263,286.101966011514,1.28877363980583,0.365998891001993
"131369",131369,"Slc35e4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,37.2350133580607,11.4496351399726,3.25206986099209,1.70135824973282
"131503",131503,"Krt8","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,111.077839337651,48.8928342840374,2.27186337147805,1.18387607462337
"131532",131532,"Rps23","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,389.353302760363,241.098580886919,1.61491329118598,0.691456705021832
"131628",131628,"Rlf","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,94.7425194013429,44.1400491405996,2.14640720266439,1.10192380094791
"131749",131749,"Lgals3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,184.185159947343,98.0041482440387,1.87936085612117,0.910242105263857
"131759",131759,"Il31ra","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,1473.55378020889,792.069527918705,1.86038438327618,0.895600734534089
"131802",131802,"Tor1aip2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,35.5798052607584,13.2329827348733,2.68872150546933,1.42692033033698
"131836",131836,"Ftl1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,281.821134974781,138.241624896886,2.03861272019184,1.02758772938758
"131875",131875,"Atp5k","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,103.966490987651,64.0266821976586,1.6237994445299,0.699373456261014
"131971",131971,"Bzw1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,77.3219680987744,29.0979328353927,2.65730107139176,1.40996169399207
"132082",132082,"H1f4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,43.1002617814541,8.97280465005327,4.80343253446382,2.26406572471728
"132184",132184,"Ppp4r2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,97.8430090360265,44.6793939833588,2.18989114025291,1.13085915506812
"132239",132239,"Ezr","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,241.116376678008,174.240061787792,1.38381709811183,0.468653271670821
"132281",132281,"H1f3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,40.7421840643278,10.5362615732249,3.86685389131407,1.95116025336333
